id,label,pixel,value,x,y
267,0,214,1,7,14
267,0,215,1,8,14
267,0,216,1,9,14
267,0,217,1,10,14
267,0,218,1,11,14
267,0,219,1,12,14
267,0,220,1,13,14
267,0,221,1,14,14
267,0,222,0,15,14
267,0,223,0,16,14
267,0,224,0,1,15
267,0,225,0,2,15
267,0,226,0,3,15
267,0,227,0,4,15
267,0,228,0,5,15
267,0,229,0,6,15
267,0,230,0,7,15
267,0,231,0,8,15
267,0,232,1,9,15
267,0,233,1,10,15
267,0,234,1,11,15
267,0,235,1,12,15
267,0,236,0,13,15
267,0,237,0,14,15
267,0,238,0,15,15
267,0,239,0,16,15
267,0,240,0,1,16
267,0,241,0,2,16
267,0,242,0,3,16
267,0,243,0,4,16
267,0,244,0,5,16
267,0,245,0,6,16
267,0,246,0,7,16
267,0,247,0,8,16
267,0,248,0,9,16
267,0,249,0,10,16
267,0,250,0,11,16
267,0,251,0,12,16
267,0,252,0,13,16
267,0,253,0,14,16
267,0,254,0,15,16
267,0,255,0,16,16
268,0,0,0,1,1
268,0,1,1,2,1
268,0,2,1,3,1
268,0,3,1,4,1
268,0,4,1,5,1
268,0,5,1,6,1
268,0,6,1,7,1
268,0,7,1,8,1
268,0,8,1,9,1
268,0,9,1,10,1
268,0,10,1,11,1
268,0,11,0,12,1
268,0,12,0,13,1
268,0,13,0,14,1
268,0,14,0,15,1
268,0,15,0,16,1
268,0,16,1,1,2
268,0,17,1,2,2
268,0,18,1,3,2
268,0,19,0,4,2
268,0,20,0,5,2
268,0,21,1,6,2
268,0,22,1,7,2
268,0,23,1,8,2
268,0,24,1,9,2
268,0,25,1,10,2
268,0,26,1,11,2
268,0,27,1,12,2
268,0,28,0,13,2
268,0,29,0,14,2
268,0,30,0,15,2
268,0,31,0,16,2
268,0,32,1,1,3
268,0,33,1,2,3
268,0,34,0,3,3
268,0,35,0,4,3
268,0,36,1,5,3
268,0,37,1,6,3
268,0,38,0,7,3
268,0,39,0,8,3
268,0,40,0,9,3
268,0,41,0,10,3
268,0,42,0,11,3
268,0,43,1,12,3
268,0,44,1,13,3
268,0,45,0,14,3
268,0,46,0,15,3
268,0,47,0,16,3
268,0,48,1,1,4
268,0,49,0,2,4
268,0,50,0,3,4
268,0,51,1,4,4
268,0,52,1,5,4
268,0,53,1,6,4
268,0,54,0,7,4
268,0,55,0,8,4
268,0,56,0,9,4
268,0,57,0,10,4
268,0,58,0,11,4
268,0,59,1,12,4
268,0,60,1,13,4
268,0,61,1,14,4
268,0,62,0,15,4
268,0,63,0,16,4
268,0,64,0,1,5
268,0,65,0,2,5
268,0,66,1,3,5
268,0,67,1,4,5
268,0,68,0,5,5
268,0,69,0,6,5
268,0,70,0,7,5
268,0,71,0,8,5
268,0,72,0,9,5
268,0,73,0,10,5
268,0,74,0,11,5
268,0,75,0,12,5
268,0,76,1,13,5
268,0,77,1,14,5
268,0,78,1,15,5
268,0,79,0,16,5
268,0,80,0,1,6
268,0,81,0,2,6
268,0,82,1,3,6
268,0,83,1,4,6
268,0,84,0,5,6
268,0,85,0,6,6
268,0,86,0,7,6
268,0,87,0,8,6
268,0,88,0,9,6
268,0,89,0,10,6
268,0,90,0,11,6
268,0,91,0,12,6
268,0,92,0,13,6
268,0,93,1,14,6
268,0,94,1,15,6
268,0,95,0,16,6
268,0,96,0,1,7
268,0,97,1,2,7
268,0,98,1,3,7
268,0,99,1,4,7
268,0,100,0,5,7
268,0,101,0,6,7
268,0,102,0,7,7
268,0,103,0,8,7
268,0,104,0,9,7
268,0,105,0,10,7
268,0,106,0,11,7
268,0,107,0,12,7
268,0,108,0,13,7
268,0,109,1,14,7
268,0,110,1,15,7
268,0,111,1,16,7
268,0,112,0,1,8
268,0,113,1,2,8
268,0,114,1,3,8
268,0,115,0,4,8
268,0,116,0,5,8
268,0,117,0,6,8
268,0,118,0,7,8
268,0,119,0,8,8
268,0,120,0,9,8
268,0,121,0,10,8
268,0,122,0,11,8
268,0,123,0,12,8
268,0,124,0,13,8
268,0,125,1,14,8
268,0,126,1,15,8
268,0,127,1,16,8
268,0,128,1,1,9
268,0,129,1,2,9
268,0,130,1,3,9
268,0,131,0,4,9
268,0,132,0,5,9
268,0,133,0,6,9
268,0,134,0,7,9
268,0,135,0,8,9
268,0,136,0,9,9
268,0,137,0,10,9
268,0,138,0,11,9
268,0,139,0,12,9
268,0,140,0,13,9
268,0,141,1,14,9
268,0,142,1,15,9
268,0,143,0,16,9
268,0,144,1,1,10
268,0,145,1,2,10
268,0,146,1,3,10
268,0,147,0,4,10
268,0,148,0,5,10
268,0,149,0,6,10
268,0,150,0,7,10
268,0,151,0,8,10
268,0,152,0,9,10
268,0,153,0,10,10
268,0,154,0,11,10
268,0,155,0,12,10
268,0,156,0,13,10
268,0,157,1,14,10
268,0,158,1,15,10
268,0,159,0,16,10
268,0,160,1,1,11
268,0,161,1,2,11
268,0,162,1,3,11
268,0,163,0,4,11
268,0,164,0,5,11
268,0,165,0,6,11
268,0,166,0,7,11
268,0,167,0,8,11
268,0,168,0,9,11
268,0,169,0,10,11
268,0,170,0,11,11
268,0,171,0,12,11
268,0,172,1,13,11
268,0,173,1,14,11
268,0,174,0,15,11
268,0,175,0,16,11
268,0,176,1,1,12
268,0,177,1,2,12
268,0,178,1,3,12
268,0,179,0,4,12
268,0,180,0,5,12
268,0,181,0,6,12
268,0,182,0,7,12
268,0,183,0,8,12
268,0,184,0,9,12
268,0,185,0,10,12
268,0,186,0,11,12
268,0,187,1,12,12
268,0,188,1,13,12
268,0,189,1,14,12
268,0,190,0,15,12
268,0,191,0,16,12
268,0,192,0,1,13
268,0,193,1,2,13
268,0,194,1,3,13
268,0,195,0,4,13
268,0,196,0,5,13
268,0,197,0,6,13
268,0,198,0,7,13
268,0,199,0,8,13
268,0,200,0,9,13
268,0,201,0,10,13
268,0,202,1,11,13
268,0,203,1,12,13
268,0,204,1,13,13
268,0,205,0,14,13
268,0,206,0,15,13
268,0,207,0,16,13
268,0,208,0,1,14
268,0,209,1,2,14
268,0,210,1,3,14
268,0,211,1,4,14
268,0,212,0,5,14
268,0,213,0,6,14
268,0,214,0,7,14
268,0,215,0,8,14
268,0,216,1,9,14
268,0,217,1,10,14
268,0,218,1,11,14
268,0,219,1,12,14
268,0,220,0,13,14
268,0,221,0,14,14
268,0,222,0,15,14
268,0,223,0,16,14
268,0,224,0,1,15
268,0,225,0,2,15
268,0,226,1,3,15
268,0,227,1,4,15
268,0,228,1,5,15
268,0,229,1,6,15
268,0,230,1,7,15
268,0,231,1,8,15
268,0,232,1,9,15
268,0,233,1,10,15
268,0,234,1,11,15
268,0,235,0,12,15
268,0,236,0,13,15
268,0,237,0,14,15
268,0,238,0,15,15
268,0,239,0,16,15
268,0,240,0,1,16
268,0,241,0,2,16
268,0,242,0,3,16
268,0,243,1,4,16
268,0,244,1,5,16
268,0,245,1,6,16
268,0,246,1,7,16
268,0,247,1,8,16
268,0,248,0,9,16
268,0,249,0,10,16
268,0,250,0,11,16
268,0,251,0,12,16
268,0,252,0,13,16
268,0,253,0,14,16
268,0,254,0,15,16
268,0,255,0,16,16
269,0,0,0,1,1
269,0,1,0,2,1
269,0,2,0,3,1
269,0,3,0,4,1
269,0,4,0,5,1
269,0,5,1,6,1
269,0,6,1,7,1
269,0,7,1,8,1
269,0,8,1,9,1
269,0,9,1,10,1
269,0,10,1,11,1
269,0,11,1,12,1
269,0,12,1,13,1
269,0,13,0,14,1
269,0,14,0,15,1
269,0,15,0,16,1
269,0,16,0,1,2
269,0,17,0,2,2
269,0,18,0,3,2
269,0,19,0,4,2
269,0,20,1,5,2
269,0,21,1,6,2
269,0,22,1,7,2
269,0,23,1,8,2
269,0,24,0,9,2
269,0,25,0,10,2
269,0,26,0,11,2
269,0,27,0,12,2
269,0,28,1,13,2
269,0,29,1,14,2
269,0,30,0,15,2
269,0,31,0,16,2
269,0,32,0,1,3
269,0,33,0,2,3
269,0,34,1,3,3
269,0,35,1,4,3
269,0,36,1,5,3
269,0,37,1,6,3
269,0,38,0,7,3
269,0,39,0,8,3
269,0,40,0,9,3
269,0,41,0,10,3
269,0,42,0,11,3
269,0,43,0,12,3
269,0,44,0,13,3
269,0,45,1,14,3
269,0,46,1,15,3
269,0,47,0,16,3
269,0,48,0,1,4
269,0,49,0,2,4
269,0,50,1,3,4
269,0,51,1,4,4
269,0,52,0,5,4
269,0,53,0,6,4
269,0,54,0,7,4
269,0,55,0,8,4
269,0,56,0,9,4
269,0,57,0,10,4
269,0,58,0,11,4
269,0,59,0,12,4
269,0,60,0,13,4
269,0,61,0,14,4
269,0,62,1,15,4
269,0,63,0,16,4
269,0,64,0,1,5
269,0,65,1,2,5
269,0,66,1,3,5
269,0,67,1,4,5
269,0,68,0,5,5
269,0,69,0,6,5
269,0,70,0,7,5
269,0,71,0,8,5
269,0,72,0,9,5
269,0,73,0,10,5
269,0,74,0,11,5
269,0,75,0,12,5
269,0,76,0,13,5
269,0,77,0,14,5
269,0,78,1,15,5
269,0,79,1,16,5
269,0,80,0,1,6
269,0,81,1,2,6
269,0,82,1,3,6
269,0,83,0,4,6
269,0,84,0,5,6
269,0,85,0,6,6
269,0,86,0,7,6
269,0,87,0,8,6
269,0,88,0,9,6
269,0,89,0,10,6
269,0,90,0,11,6
269,0,91,0,12,6
269,0,92,0,13,6
269,0,93,0,14,6
269,0,94,1,15,6
269,0,95,1,16,6
269,0,96,1,1,7
269,0,97,1,2,7
269,0,98,0,3,7
269,0,99,0,4,7
269,0,100,0,5,7
269,0,101,0,6,7
269,0,102,0,7,7
269,0,103,0,8,7
269,0,104,0,9,7
269,0,105,0,10,7
269,0,106,0,11,7
269,0,107,0,12,7
269,0,108,0,13,7
269,0,109,0,14,7
269,0,110,1,15,7
269,0,111,1,16,7
269,0,112,1,1,8
269,0,113,0,2,8
269,0,114,0,3,8
269,0,115,0,4,8
269,0,116,0,5,8
269,0,117,0,6,8
269,0,118,0,7,8
269,0,119,0,8,8
269,0,120,0,9,8
269,0,121,0,10,8
269,0,122,0,11,8
269,0,123,0,12,8
269,0,124,0,13,8
269,0,125,0,14,8
269,0,126,1,15,8
269,0,127,1,16,8
269,0,128,1,1,9
269,0,129,0,2,9
269,0,130,0,3,9
269,0,131,0,4,9
269,0,132,0,5,9
269,0,133,0,6,9
269,0,134,0,7,9
269,0,135,0,8,9
269,0,136,0,9,9
269,0,137,0,10,9
269,0,138,0,11,9
269,0,139,0,12,9
269,0,140,0,13,9
269,0,141,0,14,9
269,0,142,1,15,9
269,0,143,1,16,9
269,0,144,1,1,10
269,0,145,1,2,10
269,0,146,0,3,10
269,0,147,0,4,10
269,0,148,0,5,10
269,0,149,0,6,10
269,0,150,0,7,10
269,0,151,0,8,10
269,0,152,0,9,10
269,0,153,0,10,10
269,0,154,0,11,10
269,0,155,0,12,10
269,0,156,0,13,10
269,0,157,1,14,10
269,0,158,1,15,10
269,0,159,0,16,10
269,0,160,1,1,11
269,0,161,1,2,11
269,0,162,0,3,11
269,0,163,0,4,11
269,0,164,0,5,11
269,0,165,0,6,11
269,0,166,0,7,11
269,0,167,0,8,11
269,0,168,0,9,11
269,0,169,0,10,11
269,0,170,0,11,11
269,0,171,0,12,11
269,0,172,0,13,11
269,0,173,1,14,11
269,0,174,1,15,11
269,0,175,0,16,11
269,0,176,1,1,12
269,0,177,1,2,12
269,0,178,0,3,12
269,0,179,0,4,12
269,0,180,0,5,12
269,0,181,0,6,12
269,0,182,0,7,12
269,0,183,0,8,12
269,0,184,0,9,12
269,0,185,0,10,12
269,0,186,0,11,12
269,0,187,0,12,12
269,0,188,1,13,12
269,0,189,1,14,12
269,0,190,0,15,12
269,0,191,0,16,12
269,0,192,1,1,13
269,0,193,1,2,13
269,0,194,0,3,13
269,0,195,0,4,13
269,0,196,0,5,13
269,0,197,0,6,13
269,0,198,0,7,13
269,0,199,0,8,13
269,0,200,0,9,13
269,0,201,0,10,13
269,0,202,0,11,13
269,0,203,1,12,13
269,0,204,1,13,13
269,0,205,0,14,13
269,0,206,0,15,13
269,0,207,0,16,13
269,0,208,1,1,14
269,0,209,1,2,14
269,0,210,1,3,14
269,0,211,0,4,14
269,0,212,0,5,14
269,0,213,0,6,14
269,0,214,0,7,14
269,0,215,0,8,14
269,0,216,1,9,14
269,0,217,1,10,14
269,0,218,1,11,14
269,0,219,1,12,14
269,0,220,1,13,14
269,0,221,0,14,14
269,0,222,0,15,14
269,0,223,0,16,14
269,0,224,0,1,15
269,0,225,1,2,15
269,0,226,1,3,15
269,0,227,1,4,15
269,0,228,1,5,15
269,0,229,1,6,15
269,0,230,1,7,15
269,0,231,1,8,15
269,0,232,1,9,15
269,0,233,1,10,15
269,0,234,0,11,15
269,0,235,0,12,15
269,0,236,0,13,15
269,0,237,0,14,15
269,0,238,0,15,15
269,0,239,0,16,15
269,0,240,0,1,16
269,0,241,0,2,16
269,0,242,0,3,16
269,0,243,1,4,16
269,0,244,1,5,16
269,0,245,1,6,16
269,0,246,1,7,16
269,0,247,1,8,16
269,0,248,0,9,16
269,0,249,0,10,16
269,0,250,0,11,16
269,0,251,0,12,16
269,0,252,0,13,16
269,0,253,0,14,16
269,0,254,0,15,16
269,0,255,0,16,16
270,0,0,0,1,1
270,0,1,0,2,1
270,0,2,0,3,1
270,0,3,0,4,1
270,0,4,1,5,1
270,0,5,1,6,1
270,0,6,1,7,1
270,0,7,1,8,1
270,0,8,1,9,1
270,0,9,1,10,1
270,0,10,1,11,1
270,0,11,0,12,1
270,0,12,0,13,1
270,0,13,0,14,1
270,0,14,0,15,1
270,0,15,0,16,1
270,0,16,0,1,2
270,0,17,0,2,2
270,0,18,1,3,2
270,0,19,1,4,2
270,0,20,1,5,2
270,0,21,1,6,2
270,0,22,1,7,2
270,0,23,0,8,2
270,0,24,1,9,2
270,0,25,1,10,2
270,0,26,1,11,2
270,0,27,1,12,2
270,0,28,1,13,2
270,0,29,0,14,2
270,0,30,0,15,2
270,0,31,0,16,2
270,0,32,0,1,3
270,0,33,0,2,3
270,0,34,1,3,3
270,0,35,1,4,3
270,0,36,0,5,3
270,0,37,0,6,3
270,0,38,0,7,3
270,0,39,0,8,3
270,0,40,0,9,3
270,0,41,0,10,3
270,0,42,0,11,3
270,0,43,0,12,3
270,0,44,1,13,3
270,0,45,1,14,3
270,0,46,0,15,3
270,0,47,0,16,3
270,0,48,0,1,4
270,0,49,1,2,4
270,0,50,1,3,4
270,0,51,0,4,4
270,0,52,0,5,4
270,0,53,0,6,4
270,0,54,0,7,4
270,0,55,0,8,4
270,0,56,0,9,4
270,0,57,0,10,4
270,0,58,0,11,4
270,0,59,0,12,4
270,0,60,1,13,4
270,0,61,1,14,4
270,0,62,1,15,4
270,0,63,0,16,4
270,0,64,0,1,5
270,0,65,0,2,5
270,0,66,0,3,5
270,0,67,0,4,5
270,0,68,0,5,5
270,0,69,0,6,5
270,0,70,0,7,5
270,0,71,0,8,5
270,0,72,0,9,5
270,0,73,0,10,5
270,0,74,0,11,5
270,0,75,0,12,5
270,0,76,0,13,5
270,0,77,1,14,5
270,0,78,1,15,5
270,0,79,0,16,5
270,0,80,0,1,6
270,0,81,0,2,6
270,0,82,1,3,6
270,0,83,1,4,6
270,0,84,1,5,6
270,0,85,0,6,6
270,0,86,0,7,6
270,0,87,0,8,6
270,0,88,0,9,6
270,0,89,0,10,6
270,0,90,0,11,6
270,0,91,0,12,6
270,0,92,0,13,6
270,0,93,0,14,6
270,0,94,1,15,6
270,0,95,1,16,6
270,0,96,1,1,7
270,0,97,1,2,7
270,0,98,1,3,7
270,0,99,1,4,7
270,0,100,0,5,7
270,0,101,0,6,7
270,0,102,0,7,7
270,0,103,0,8,7
270,0,104,0,9,7
270,0,105,0,10,7
270,0,106,0,11,7
270,0,107,0,12,7
270,0,108,0,13,7
270,0,109,0,14,7
270,0,110,1,15,7
270,0,111,1,16,7
270,0,112,1,1,8
270,0,113,1,2,8
270,0,114,0,3,8
270,0,115,0,4,8
270,0,116,0,5,8
270,0,117,0,6,8
270,0,118,0,7,8
270,0,119,0,8,8
270,0,120,0,9,8
270,0,121,0,10,8
270,0,122,0,11,8
270,0,123,0,12,8
270,0,124,0,13,8
270,0,125,0,14,8
270,0,126,1,15,8
270,0,127,1,16,8
270,0,128,1,1,9
270,0,129,1,2,9
270,0,130,0,3,9
270,0,131,0,4,9
270,0,132,0,5,9
270,0,133,0,6,9
270,0,134,0,7,9
270,0,135,0,8,9
270,0,136,0,9,9
270,0,137,0,10,9
270,0,138,0,11,9
270,0,139,0,12,9
270,0,140,0,13,9
270,0,141,0,14,9
270,0,142,1,15,9
270,0,143,1,16,9
270,0,144,1,1,10
270,0,145,1,2,10
270,0,146,0,3,10
270,0,147,0,4,10
270,0,148,0,5,10
270,0,149,0,6,10
270,0,150,0,7,10
270,0,151,0,8,10
270,0,152,0,9,10
270,0,153,0,10,10
270,0,154,0,11,10
270,0,155,0,12,10
270,0,156,0,13,10
270,0,157,0,14,10
270,0,158,1,15,10
270,0,159,1,16,10
270,0,160,1,1,11
270,0,161,1,2,11
270,0,162,0,3,11
270,0,163,0,4,11
270,0,164,0,5,11
270,0,165,0,6,11
270,0,166,0,7,11
270,0,167,0,8,11
270,0,168,0,9,11
270,0,169,0,10,11
270,0,170,0,11,11
270,0,171,0,12,11
270,0,172,0,13,11
270,0,173,0,14,11
270,0,174,1,15,11
270,0,175,1,16,11
270,0,176,1,1,12
270,0,177,1,2,12
270,0,178,1,3,12
270,0,179,0,4,12
270,0,180,0,5,12
270,0,181,0,6,12
270,0,182,0,7,12
270,0,183,0,8,12
270,0,184,0,9,12
270,0,185,0,10,12
270,0,186,0,11,12
270,0,187,0,12,12
270,0,188,0,13,12
270,0,189,0,14,12
270,0,190,1,15,12
270,0,191,1,16,12
270,0,192,0,1,13
270,0,193,1,2,13
270,0,194,1,3,13
270,0,195,1,4,13
270,0,196,1,5,13
270,0,197,0,6,13
270,0,198,0,7,13
270,0,199,0,8,13
270,0,200,0,9,13
270,0,201,0,10,13
270,0,202,0,11,13
270,0,203,0,12,13
270,0,204,0,13,13
270,0,205,1,14,13
270,0,206,1,15,13
270,0,207,0,16,13
270,0,208,0,1,14
270,0,209,0,2,14
270,0,210,1,3,14
270,0,211,1,4,14
270,0,212,1,5,14
270,0,213,1,6,14
270,0,214,0,7,14
270,0,215,0,8,14
270,0,216,0,9,14
270,0,217,0,10,14
270,0,218,0,11,14
270,0,219,0,12,14
270,0,220,1,13,14
270,0,221,1,14,14
270,0,222,1,15,14
270,0,223,0,16,14
270,0,224,0,1,15
270,0,225,0,2,15
270,0,226,0,3,15
270,0,227,1,4,15
270,0,228,1,5,15
270,0,229,1,6,15
270,0,230,1,7,15
270,0,231,1,8,15
270,0,232,1,9,15
270,0,233,1,10,15
270,0,234,1,11,15
270,0,235,1,12,15
270,0,236,1,13,15
270,0,237,1,14,15
270,0,238,0,15,15
270,0,239,0,16,15
270,0,240,0,1,16
270,0,241,0,2,16
270,0,242,0,3,16
270,0,243,0,4,16
270,0,244,0,5,16
270,0,245,0,6,16
270,0,246,0,7,16
270,0,247,1,8,16
270,0,248,1,9,16
270,0,249,1,10,16
270,0,250,1,11,16
270,0,251,1,12,16
270,0,252,0,13,16
270,0,253,0,14,16
270,0,254,0,15,16
270,0,255,0,16,16
271,0,0,0,1,1
271,0,1,0,2,1
271,0,2,0,3,1
271,0,3,0,4,1
271,0,4,0,5,1
271,0,5,0,6,1
271,0,6,0,7,1
271,0,7,1,8,1
271,0,8,1,9,1
271,0,9,1,10,1
271,0,10,1,11,1
271,0,11,1,12,1
271,0,12,1,13,1
271,0,13,1,14,1
271,0,14,0,15,1
271,0,15,0,16,1
271,0,16,0,1,2
271,0,17,0,2,2
271,0,18,0,3,2
271,0,19,0,4,2
271,0,20,0,5,2
271,0,21,1,6,2
271,0,22,1,7,2
271,0,23,1,8,2
271,0,24,0,9,2
271,0,25,0,10,2
271,0,26,0,11,2
271,0,27,0,12,2
271,0,28,0,13,2
271,0,29,1,14,2
271,0,30,1,15,2
271,0,31,0,16,2
271,0,32,0,1,3
271,0,33,0,2,3
271,0,34,0,3,3
271,0,35,0,4,3
271,0,36,1,5,3
271,0,37,1,6,3
271,0,38,0,7,3
271,0,39,0,8,3
271,0,40,0,9,3
271,0,41,0,10,3
271,0,42,0,11,3
271,0,43,0,12,3
271,0,44,0,13,3
271,0,45,0,14,3
271,0,46,1,15,3
271,0,47,0,16,3
271,0,48,0,1,4
271,0,49,0,2,4
271,0,50,0,3,4
271,0,51,1,4,4
271,0,52,1,5,4
271,0,53,0,6,4
271,0,54,0,7,4
271,0,55,0,8,4
271,0,56,0,9,4
271,0,57,0,10,4
271,0,58,0,11,4
271,0,59,0,12,4
271,0,60,0,13,4
271,0,61,0,14,4
271,0,62,1,15,4
271,0,63,1,16,4
271,0,64,0,1,5
271,0,65,0,2,5
271,0,66,1,3,5
271,0,67,1,4,5
271,0,68,0,5,5
271,0,69,0,6,5
271,0,70,0,7,5
271,0,71,0,8,5
271,0,72,0,9,5
271,0,73,0,10,5
271,0,74,0,11,5
271,0,75,0,12,5
271,0,76,0,13,5
271,0,77,0,14,5
271,0,78,1,15,5
271,0,79,1,16,5
271,0,80,0,1,6
271,0,81,1,2,6
271,0,82,1,3,6
271,0,83,0,4,6
271,0,84,0,5,6
271,0,85,0,6,6
271,0,86,0,7,6
271,0,87,0,8,6
271,0,88,0,9,6
271,0,89,0,10,6
271,0,90,0,11,6
271,0,91,0,12,6
271,0,92,0,13,6
271,0,93,0,14,6
271,0,94,1,15,6
271,0,95,1,16,6
271,0,96,0,1,7
271,0,97,1,2,7
271,0,98,0,3,7
271,0,99,0,4,7
271,0,100,0,5,7
271,0,101,0,6,7
271,0,102,0,7,7
271,0,103,0,8,7
271,0,104,0,9,7
271,0,105,0,10,7
271,0,106,0,11,7
271,0,107,0,12,7
271,0,108,0,13,7
271,0,109,0,14,7
271,0,110,1,15,7
271,0,111,1,16,7
271,0,112,0,1,8
271,0,113,1,2,8
271,0,114,0,3,8
271,0,115,0,4,8
271,0,116,0,5,8
271,0,117,0,6,8
271,0,118,0,7,8
271,0,119,0,8,8
271,0,120,0,9,8
271,0,121,0,10,8
271,0,122,0,11,8
271,0,123,0,12,8
271,0,124,0,13,8
271,0,125,0,14,8
271,0,126,1,15,8
271,0,127,1,16,8
271,0,128,0,1,9
271,0,129,0,2,9
271,0,130,0,3,9
271,0,131,0,4,9
271,0,132,0,5,9
271,0,133,0,6,9
271,0,134,0,7,9
271,0,135,0,8,9
271,0,136,0,9,9
271,0,137,0,10,9
271,0,138,0,11,9
271,0,139,0,12,9
271,0,140,0,13,9
271,0,141,1,14,9
271,0,142,1,15,9
271,0,143,0,16,9
271,0,144,1,1,10
271,0,145,0,2,10
271,0,146,0,3,10
271,0,147,0,4,10
271,0,148,0,5,10
271,0,149,0,6,10
271,0,150,0,7,10
271,0,151,0,8,10
271,0,152,0,9,10
271,0,153,0,10,10
271,0,154,0,11,10
271,0,155,0,12,10
271,0,156,0,13,10
271,0,157,1,14,10
271,0,158,1,15,10
271,0,159,0,16,10
271,0,160,1,1,11
271,0,161,0,2,11
271,0,162,0,3,11
271,0,163,0,4,11
271,0,164,0,5,11
271,0,165,0,6,11
271,0,166,0,7,11
271,0,167,0,8,11
271,0,168,0,9,11
271,0,169,0,10,11
271,0,170,0,11,11
271,0,171,0,12,11
271,0,172,1,13,11
271,0,173,1,14,11
271,0,174,0,15,11
271,0,175,0,16,11
271,0,176,1,1,12
271,0,177,0,2,12
271,0,178,0,3,12
271,0,179,0,4,12
271,0,180,0,5,12
271,0,181,0,6,12
271,0,182,0,7,12
271,0,183,0,8,12
271,0,184,0,9,12
271,0,185,0,10,12
271,0,186,0,11,12
271,0,187,1,12,12
271,0,188,1,13,12
271,0,189,0,14,12
271,0,190,0,15,12
271,0,191,0,16,12
271,0,192,1,1,13
271,0,193,1,2,13
271,0,194,0,3,13
271,0,195,0,4,13
271,0,196,0,5,13
271,0,197,0,6,13
271,0,198,0,7,13
271,0,199,0,8,13
271,0,200,0,9,13
271,0,201,1,10,13
271,0,202,1,11,13
271,0,203,1,12,13
271,0,204,1,13,13
271,0,205,0,14,13
271,0,206,0,15,13
271,0,207,0,16,13
271,0,208,1,1,14
271,0,209,1,2,14
271,0,210,1,3,14
271,0,211,0,4,14
271,0,212,0,5,14
271,0,213,0,6,14
271,0,214,0,7,14
271,0,215,1,8,14
271,0,216,1,9,14
271,0,217,1,10,14
271,0,218,0,11,14
271,0,219,0,12,14
271,0,220,0,13,14
271,0,221,0,14,14
271,0,222,0,15,14
271,0,223,0,16,14
271,0,224,0,1,15
271,0,225,1,2,15
271,0,226,1,3,15
271,0,227,1,4,15
271,0,228,1,5,15
271,0,229,1,6,15
271,0,230,1,7,15
271,0,231,1,8,15
271,0,232,1,9,15
271,0,233,0,10,15
271,0,234,0,11,15
271,0,235,0,12,15
271,0,236,0,13,15
271,0,237,0,14,15
271,0,238,0,15,15
271,0,239,0,16,15
271,0,240,0,1,16
271,0,241,0,2,16
271,0,242,0,3,16
271,0,243,1,4,16
271,0,244,1,5,16
271,0,245,0,6,16
271,0,246,0,7,16
271,0,247,0,8,16
271,0,248,0,9,16
271,0,249,0,10,16
271,0,250,0,11,16
271,0,251,0,12,16
271,0,252,0,13,16
271,0,253,0,14,16
271,0,254,0,15,16
271,0,255,0,16,16
272,0,0,0,1,1
272,0,1,0,2,1
272,0,2,0,3,1
272,0,3,0,4,1
272,0,4,0,5,1
272,0,5,0,6,1
272,0,6,1,7,1
272,0,7,1,8,1
272,0,8,1,9,1
272,0,9,1,10,1
272,0,10,1,11,1
272,0,11,1,12,1
272,0,12,1,13,1
272,0,13,1,14,1
272,0,14,0,15,1
272,0,15,0,16,1
272,0,16,0,1,2
272,0,17,0,2,2
272,0,18,0,3,2
272,0,19,0,4,2
272,0,20,0,5,2
272,0,21,1,6,2
272,0,22,1,7,2
272,0,23,1,8,2
272,0,24,1,9,2
272,0,25,1,10,2
272,0,26,1,11,2
272,0,27,1,12,2
272,0,28,1,13,2
272,0,29,1,14,2
272,0,30,1,15,2
272,0,31,0,16,2
272,0,32,0,1,3
272,0,33,0,2,3
272,0,34,0,3,3
272,0,35,0,4,3
272,0,36,1,5,3
272,0,37,1,6,3
272,0,38,1,7,3
272,0,39,0,8,3
272,0,40,0,9,3
272,0,41,0,10,3
272,0,42,0,11,3
272,0,43,0,12,3
272,0,44,1,13,3
272,0,45,1,14,3
272,0,46,1,15,3
272,0,47,0,16,3
272,0,48,0,1,4
272,0,49,0,2,4
272,0,50,0,3,4
272,0,51,1,4,4
272,0,52,1,5,4
272,0,53,1,6,4
272,0,54,0,7,4
272,0,55,0,8,4
272,0,56,0,9,4
272,0,57,0,10,4
272,0,58,0,11,4
272,0,59,0,12,4
272,0,60,0,13,4
272,0,61,0,14,4
272,0,62,1,15,4
272,0,63,1,16,4
272,0,64,0,1,5
272,0,65,0,2,5
272,0,66,1,3,5
272,0,67,1,4,5
272,0,68,1,5,5
272,0,69,0,6,5
272,0,70,0,7,5
272,0,71,0,8,5
272,0,72,0,9,5
272,0,73,0,10,5
272,0,74,0,11,5
272,0,75,0,12,5
272,0,76,0,13,5
272,0,77,0,14,5
272,0,78,1,15,5
272,0,79,1,16,5
272,0,80,0,1,6
272,0,81,0,2,6
272,0,82,1,3,6
272,0,83,1,4,6
272,0,84,0,5,6
272,0,85,0,6,6
272,0,86,0,7,6
272,0,87,0,8,6
272,0,88,0,9,6
272,0,89,0,10,6
272,0,90,0,11,6
272,0,91,0,12,6
272,0,92,0,13,6
272,0,93,0,14,6
272,0,94,1,15,6
272,0,95,1,16,6
272,0,96,0,1,7
272,0,97,1,2,7
272,0,98,1,3,7
